2023-05-03 15:59:26.951 [main] INFO  com.solvd.Hospital.Main - ------------------------------------------------------
2023-05-12 09:48:43.883 [main] INFO  com.solvd.Hospital.Main - Enter patient age:
2023-05-12 09:48:46.016 [main] INFO  com.solvd.Hospital.Main - Available time slots:
2023-05-12 09:48:46.016 [main] INFO  com.solvd.Hospital.Main - 1. 08:00 AM
2023-05-12 09:48:46.016 [main] INFO  com.solvd.Hospital.Main - 2. 08:30 AM
2023-05-12 09:48:46.016 [main] INFO  com.solvd.Hospital.Main - 3. 09:00 AM
2023-05-12 09:48:46.016 [main] INFO  com.solvd.Hospital.Main - 4. 09:30 AM
2023-05-12 09:48:46.016 [main] INFO  com.solvd.Hospital.Main - 5. 10:00 AM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 6. 10:30 AM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 7. 11:00 AM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 8. 11:30 AM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 9. 12:00 PM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 10. 12:30 PM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 11. 01:00 PM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 12. 01:30 PM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 13. 02:00 PM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 14. 02:30 PM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 15. 03:00 PM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 16. 03:30 PM
2023-05-12 09:48:46.017 [main] INFO  com.solvd.Hospital.Main - 17. 04:00 PM
2023-05-12 09:48:46.018 [main] INFO  com.solvd.Hospital.Main - 18. 04:30 PM
2023-05-12 09:48:46.018 [main] INFO  com.solvd.Hospital.Main - Choose a time slot by entering the corresponding number:
2023-05-12 09:48:49.468 [main] INFO  com.solvd.Hospital.Main - Enter the appointment date (MM/DD/YYYY): 
2023-05-12 09:48:54.512 [main] INFO  com.solvd.Hospital.Main - Enter the reason for the appointment (1. Sick, 2. Check up, 3. Other): 
2023-05-12 09:48:56.574 [main] INFO  com.solvd.Hospital.Main - Appointment created: Appointment{dateTime='05/15/2023 10:30 AM', reason='Other', doctor=Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='', treatment='', medication='', patientId='7369100b-40cc-465b-b061-b91e4787a46e', name='steve', gender='F', age=30}
2023-05-12 09:48:56.574 [main] INFO  com.solvd.Hospital.Main - All appointments:
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/23/2023 10:00 AM', reason='Sick', doctor=Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='', treatment='', medication='', patientId='1dc814fd-dcc9-4564-ab12-df813104785d', name='john', gender='M', age=25}
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/15/2023 10:30 AM', reason='Other', doctor=Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='', treatment='', medication='', patientId='7369100b-40cc-465b-b061-b91e4787a46e', name='steve', gender='F', age=30}
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/15/2023 10:30 AM', reason='Other', doctor=Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='', treatment='', medication='', patientId='7369100b-40cc-465b-b061-b91e4787a46e', name='steve', gender='F', age=30}
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-12 09:48:56.575 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-12 09:48:56.576 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-12 09:48:56.576 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-12 09:48:56.576 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:48:56.576 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-12 09:49:11.446 [main] INFO  com.solvd.Hospital.Main - Choose a doctor:
2023-05-12 09:49:11.446 [main] INFO  com.solvd.Hospital.Main - 1. Doctor: Experience='5', IDr='EMP1', doctorId='1', jobTitle='Cardiologist', name='Dr. Smith', gender='M', age=55
2023-05-12 09:49:11.446 [main] INFO  com.solvd.Hospital.Main - 2. Doctor: Experience='10', IDr='EMP2', doctorId='2', jobTitle='Emergency', name='Dr. Johnson', gender='F', age=45
2023-05-12 09:49:11.446 [main] INFO  com.solvd.Hospital.Main - 3. Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40
2023-05-12 09:49:11.446 [main] INFO  com.solvd.Hospital.Main - Enter the doctor's number: 
2023-05-12 09:49:13.397 [main] INFO  com.solvd.Hospital.Main - Enter your name:
2023-05-12 09:49:17.746 [main] INFO  com.solvd.Hospital.Main - Enter your gender (MALE/FEMALE/OTHER):
2023-05-12 09:49:19.784 [main] INFO  com.solvd.Hospital.Main - Enter patient age:
2023-05-12 09:49:21.473 [main] INFO  com.solvd.Hospital.Main - Available time slots:
2023-05-12 09:49:21.473 [main] INFO  com.solvd.Hospital.Main - 1. 08:00 AM
2023-05-12 09:49:21.473 [main] INFO  com.solvd.Hospital.Main - 2. 08:30 AM
2023-05-12 09:49:21.473 [main] INFO  com.solvd.Hospital.Main - 3. 09:00 AM
2023-05-12 09:49:21.473 [main] INFO  com.solvd.Hospital.Main - 4. 09:30 AM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 5. 10:00 AM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 6. 10:30 AM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 7. 11:00 AM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 8. 11:30 AM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 9. 12:00 PM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 10. 12:30 PM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 11. 01:00 PM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 12. 01:30 PM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 13. 02:00 PM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 14. 02:30 PM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 15. 03:00 PM
2023-05-12 09:49:21.474 [main] INFO  com.solvd.Hospital.Main - 16. 03:30 PM
2023-05-12 09:49:21.475 [main] INFO  com.solvd.Hospital.Main - 17. 04:00 PM
2023-05-12 09:49:21.475 [main] INFO  com.solvd.Hospital.Main - 18. 04:30 PM
2023-05-12 09:49:21.475 [main] INFO  com.solvd.Hospital.Main - Choose a time slot by entering the corresponding number:
2023-05-12 09:49:24.247 [main] INFO  com.solvd.Hospital.Main - Enter the appointment date (MM/DD/YYYY): 
2023-05-12 09:50:08.195 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:50:08.197 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:50:08.198 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-12 09:50:14.987 [main] INFO  com.solvd.Hospital.Main - Choose a doctor:
2023-05-12 09:50:14.993 [main] INFO  com.solvd.Hospital.Main - 1. Doctor: Experience='5', IDr='EMP1', doctorId='1', jobTitle='Cardiologist', name='Dr. Smith', gender='M', age=55
2023-05-12 09:50:14.993 [main] INFO  com.solvd.Hospital.Main - 2. Doctor: Experience='10', IDr='EMP2', doctorId='2', jobTitle='Emergency', name='Dr. Johnson', gender='F', age=45
2023-05-12 09:50:14.994 [main] INFO  com.solvd.Hospital.Main - 3. Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40
2023-05-12 09:50:14.994 [main] INFO  com.solvd.Hospital.Main - Enter the doctor's number: 
2023-05-12 09:50:16.212 [main] INFO  com.solvd.Hospital.Main - Enter your name:
2023-05-12 09:50:18.726 [main] INFO  com.solvd.Hospital.Main - Enter your gender (MALE/FEMALE/OTHER):
2023-05-12 09:50:20.898 [main] INFO  com.solvd.Hospital.Main - Enter patient age:
2023-05-12 09:50:21.879 [main] INFO  com.solvd.Hospital.Main - Available time slots:
2023-05-12 09:50:21.886 [main] INFO  com.solvd.Hospital.Main - 1. 08:00 AM
2023-05-12 09:50:21.886 [main] INFO  com.solvd.Hospital.Main - 2. 08:30 AM
2023-05-12 09:50:21.886 [main] INFO  com.solvd.Hospital.Main - 3. 09:00 AM
2023-05-12 09:50:21.886 [main] INFO  com.solvd.Hospital.Main - 4. 09:30 AM
2023-05-12 09:50:21.886 [main] INFO  com.solvd.Hospital.Main - 5. 10:00 AM
2023-05-12 09:50:21.886 [main] INFO  com.solvd.Hospital.Main - 6. 10:30 AM
2023-05-12 09:50:21.886 [main] INFO  com.solvd.Hospital.Main - 7. 11:00 AM
2023-05-12 09:50:21.886 [main] INFO  com.solvd.Hospital.Main - 8. 11:30 AM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 9. 12:00 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 10. 12:30 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 11. 01:00 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 12. 01:30 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 13. 02:00 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 14. 02:30 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 15. 03:00 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 16. 03:30 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 17. 04:00 PM
2023-05-12 09:50:21.887 [main] INFO  com.solvd.Hospital.Main - 18. 04:30 PM
2023-05-12 09:50:21.888 [main] INFO  com.solvd.Hospital.Main - Choose a time slot by entering the corresponding number:
2023-05-12 09:50:23.577 [main] INFO  com.solvd.Hospital.Main - Enter the appointment date (MM/DD/YYYY): 
2023-05-12 09:50:27.943 [main] INFO  com.solvd.Hospital.Main - Enter the reason for the appointment (1. Sick, 2. Check up, 3. Other): 
2023-05-12 09:50:29.446 [main] INFO  com.solvd.Hospital.Main - Appointment created: Appointment{dateTime='05/23/2023 10:00 AM', reason='Sick', doctor=Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='', treatment='', medication='', patientId='496268f3-6d8e-4c74-bc52-1152241b37cb', name='john', gender='M', age=25}
2023-05-12 09:50:29.446 [main] INFO  com.solvd.Hospital.Main - All appointments:
2023-05-12 09:50:29.447 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/23/2023 10:00 AM', reason='Sick', doctor=Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='', treatment='', medication='', patientId='496268f3-6d8e-4c74-bc52-1152241b37cb', name='john', gender='M', age=25}
2023-05-12 09:50:29.447 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:50:29.447 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-12 09:50:29.447 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-12 09:50:29.447 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-12 09:50:29.447 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-12 09:50:29.447 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-12 09:50:29.448 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-12 09:50:29.448 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-12 09:50:29.448 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-12 09:50:29.448 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-12 09:50:29.448 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:50:29.448 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-12 09:56:26.973 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:56:26.975 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-12 09:56:26.975 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-12 09:56:26.975 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-12 09:56:26.976 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-12 09:56:26.976 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-12 09:56:26.976 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-12 09:56:26.976 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-12 09:56:26.976 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-12 09:56:26.976 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-12 09:56:26.976 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:56:26.976 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-12 09:56:28.282 [main] INFO  com.solvd.Hospital.Main - Choose a doctor:
2023-05-12 09:56:28.288 [main] INFO  com.solvd.Hospital.Main - 1. Doctor: Experience='5', IDr='EMP1', doctorId='1', jobTitle='Cardiologist', name='Dr. Smith', gender='M', age=55
2023-05-12 09:56:28.288 [main] INFO  com.solvd.Hospital.Main - 2. Doctor: Experience='10', IDr='EMP2', doctorId='2', jobTitle='Emergency', name='Dr. Johnson', gender='F', age=45
2023-05-12 09:56:28.288 [main] INFO  com.solvd.Hospital.Main - 3. Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40
2023-05-12 09:56:28.288 [main] INFO  com.solvd.Hospital.Main - Enter the doctor's number: 
2023-05-12 09:56:29.568 [main] INFO  com.solvd.Hospital.Main - Enter your name:
2023-05-12 09:56:31.450 [main] INFO  com.solvd.Hospital.Main - Enter your gender (MALE/FEMALE/OTHER):
2023-05-12 09:56:33.029 [main] INFO  com.solvd.Hospital.Main - Enter patient age:
2023-05-12 09:56:34.413 [main] WARN  com.solvd.Hospital.Main - Invalid input. Please enter a valid age (integer).
2023-05-12 09:56:35.568 [main] INFO  com.solvd.Hospital.Main - Available time slots:
2023-05-12 09:56:35.574 [main] INFO  com.solvd.Hospital.Main - 1. 08:00 AM
2023-05-12 09:56:35.574 [main] INFO  com.solvd.Hospital.Main - 2. 08:30 AM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 3. 09:00 AM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 4. 09:30 AM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 5. 10:00 AM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 6. 10:30 AM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 7. 11:00 AM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 8. 11:30 AM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 9. 12:00 PM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 10. 12:30 PM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 11. 01:00 PM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 12. 01:30 PM
2023-05-12 09:56:35.575 [main] INFO  com.solvd.Hospital.Main - 13. 02:00 PM
2023-05-12 09:56:35.576 [main] INFO  com.solvd.Hospital.Main - 14. 02:30 PM
2023-05-12 09:56:35.576 [main] INFO  com.solvd.Hospital.Main - 15. 03:00 PM
2023-05-12 09:56:35.576 [main] INFO  com.solvd.Hospital.Main - 16. 03:30 PM
2023-05-12 09:56:35.576 [main] INFO  com.solvd.Hospital.Main - 17. 04:00 PM
2023-05-12 09:56:35.576 [main] INFO  com.solvd.Hospital.Main - 18. 04:30 PM
2023-05-12 09:56:35.576 [main] INFO  com.solvd.Hospital.Main - Choose a time slot by entering the corresponding number:
2023-05-12 09:56:38.943 [main] INFO  com.solvd.Hospital.Main - Enter the appointment date (MM/DD/YYYY): 
2023-05-12 09:56:42.939 [main] ERROR com.solvd.Hospital.Main - Invalid date format. Please enter the date in MM/DD/YYYY format.
java.time.format.DateTimeParseException: Text '5/23/2023' could not be parsed at index 0
	at java.time.format.DateTimeFormatter.parseResolved0(DateTimeFormatter.java:2106) ~[?:?]
	at java.time.format.DateTimeFormatter.parse(DateTimeFormatter.java:2008) ~[?:?]
	at java.time.LocalDate.parse(LocalDate.java:435) ~[?:?]
	at com.solvd.Hospital.Classes.AppointmentHandler.makeAppointment(AppointmentHandler.java:95) [classes/:?]
	at com.solvd.Hospital.Main.main(Main.java:95) [classes/:?]
2023-05-12 09:56:42.951 [main] INFO  com.solvd.Hospital.Main - Enter the reason for the appointment (1. Sick, 2. Check up, 3. Other): 
2023-05-12 09:57:33.679 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:57:33.681 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-12 09:57:35.094 [main] INFO  com.solvd.Hospital.Main - Choose a doctor:
2023-05-12 09:57:35.101 [main] INFO  com.solvd.Hospital.Main - 1. Doctor: Experience='5', IDr='EMP1', doctorId='1', jobTitle='Cardiologist', name='Dr. Smith', gender='M', age=55
2023-05-12 09:57:35.101 [main] INFO  com.solvd.Hospital.Main - 2. Doctor: Experience='10', IDr='EMP2', doctorId='2', jobTitle='Emergency', name='Dr. Johnson', gender='F', age=45
2023-05-12 09:57:35.101 [main] INFO  com.solvd.Hospital.Main - 3. Doctor: Experience='8', IDr='EMP3', doctorId='3', jobTitle='Radiology', name='Dr. Williams', gender='M', age=40
2023-05-12 09:57:35.101 [main] INFO  com.solvd.Hospital.Main - Enter the doctor's number: 
2023-05-12 09:57:36.673 [main] INFO  com.solvd.Hospital.Main - Enter your name:
2023-05-12 09:57:43.624 [main] INFO  com.solvd.Hospital.Main - Enter your gender (MALE/FEMALE/OTHER):
2023-05-12 09:57:45.312 [main] INFO  com.solvd.Hospital.Main - Enter patient age:
2023-05-12 09:57:46.904 [main] INFO  com.solvd.Hospital.Main - Available time slots:
2023-05-12 09:57:46.910 [main] INFO  com.solvd.Hospital.Main - 1. 08:00 AM
2023-05-12 09:57:46.911 [main] INFO  com.solvd.Hospital.Main - 2. 08:30 AM
2023-05-12 09:57:46.911 [main] INFO  com.solvd.Hospital.Main - 3. 09:00 AM
2023-05-12 09:57:46.911 [main] INFO  com.solvd.Hospital.Main - 4. 09:30 AM
2023-05-12 09:57:46.911 [main] INFO  com.solvd.Hospital.Main - 5. 10:00 AM
2023-05-12 09:57:46.911 [main] INFO  com.solvd.Hospital.Main - 6. 10:30 AM
2023-05-12 09:57:46.911 [main] INFO  com.solvd.Hospital.Main - 7. 11:00 AM
2023-05-12 09:57:46.911 [main] INFO  com.solvd.Hospital.Main - 8. 11:30 AM
2023-05-12 09:57:46.911 [main] INFO  com.solvd.Hospital.Main - 9. 12:00 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 10. 12:30 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 11. 01:00 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 12. 01:30 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 13. 02:00 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 14. 02:30 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 15. 03:00 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 16. 03:30 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 17. 04:00 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - 18. 04:30 PM
2023-05-12 09:57:46.912 [main] INFO  com.solvd.Hospital.Main - Choose a time slot by entering the corresponding number:
2023-05-12 09:57:48.460 [main] INFO  com.solvd.Hospital.Main - Enter the appointment date (MM/DD/YYYY): 
2023-05-12 09:57:51.690 [main] INFO  com.solvd.Hospital.Main - Enter the reason for the appointment (1. Sick, 2. Check up, 3. Other): 
2023-05-12 09:57:52.923 [main] INFO  com.solvd.Hospital.Main - Appointment created: Appointment{dateTime='05/23/2023 10:00 AM', reason='Sick', doctor=Doctor: Experience='10', IDr='EMP2', doctorId='2', jobTitle='Emergency', name='Dr. Johnson', gender='F', age=45, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='', treatment='', medication='', patientId='c7ff840b-c2e8-4e6c-92ca-b011e8b950b2', name='john', gender='M', age=25}
2023-05-12 09:57:52.923 [main] INFO  com.solvd.Hospital.Main - All appointments:
2023-05-12 09:57:52.924 [main] INFO  com.solvd.Hospital.Main - Appointment{dateTime='05/23/2023 10:00 AM', reason='Sick', doctor=Doctor: Experience='10', IDr='EMP2', doctorId='2', jobTitle='Emergency', name='Dr. Johnson', gender='F', age=45, patient=Patient: medicalRecord: MedicalRecord{medicalCondition='', treatment='', medication='', patientId='c7ff840b-c2e8-4e6c-92ca-b011e8b950b2', name='john', gender='M', age=25}
2023-05-12 09:57:52.924 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:57:52.924 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-12 09:57:52.924 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-12 09:57:52.924 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-12 09:57:52.924 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-12 09:57:52.924 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-12 09:57:52.924 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-12 09:57:52.925 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-12 09:57:52.925 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-12 09:57:52.925 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-12 09:57:52.925 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 09:57:52.925 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
2023-05-12 10:07:41.750 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 10:07:41.752 [main] INFO  com.solvd.Hospital.Classes.Menu - Main Menu:
2023-05-12 10:07:41.752 [main] INFO  com.solvd.Hospital.Classes.Menu - a. Make an appointment
2023-05-12 10:07:41.752 [main] INFO  com.solvd.Hospital.Classes.Menu - b. Give a patient a diagnosis
2023-05-12 10:07:41.752 [main] INFO  com.solvd.Hospital.Classes.Menu - c. Prescribe treatment
2023-05-12 10:07:41.753 [main] INFO  com.solvd.Hospital.Classes.Menu - d. Write a prescription
2023-05-12 10:07:41.753 [main] INFO  com.solvd.Hospital.Classes.Menu - e. Display all doctors
2023-05-12 10:07:41.753 [main] INFO  com.solvd.Hospital.Classes.Menu - f. Appointments with Dr. Smith
2023-05-12 10:07:41.753 [main] INFO  com.solvd.Hospital.Classes.Menu - g. Find doctor information
2023-05-12 10:07:41.753 [main] INFO  com.solvd.Hospital.Classes.Menu - h. Exit
2023-05-12 10:07:41.753 [main] INFO  com.solvd.Hospital.Classes.Menu - ------------------------------------------------------
2023-05-12 10:07:41.753 [main] INFO  com.solvd.Hospital.Classes.Menu - Enter your choice: 
